order,partitions,mf_type,margin_percent,train_RMSE,train_MAE,train_MAPE,test_RMSE,test_MAE,test_MAPE,execution_time
3,17,triangular,0.1,6142.505125534839,4475.992045454546,7.391704189859522,11182.860662850966,8227.555729166666,9.77296827156417,0.0076677799224853516
3,9,triangular,0.1,10523.93020388073,8657.353609625668,17.43107603835145,11297.414211953916,9233.560416666665,12.29767477414316,0.004944324493408203
3,9,bell,0.1,10523.93020388073,8657.353609625668,17.43107603835145,11297.414211953916,9233.560416666665,12.29767477414316,0.015070199966430664
3,9,gaussian,0.1,10523.93020388073,8657.353609625668,17.43107603835145,11297.414211953916,9233.560416666665,12.29767477414316,0.01510930061340332
1,11,trapezoidal,0.1,9704.312790949933,7465.519624819624,11.32255629276023,11298.485627132299,8860.32840909091,10.526966398029451,0.004222393035888672
2,13,triangular,0.1,8250.478070446436,6205.357180851061,10.209380546588289,11312.312262855181,7804.665624999999,8.986148442008279,0.007506132125854492
2,13,bell,0.1,8250.478070446436,6205.357180851061,10.209380546588289,11312.312262855181,7804.665624999999,8.986148442008279,0.012922048568725586
2,13,gaussian,0.1,8250.478070446436,6205.357180851061,10.209380546588289,11312.312262855181,7804.665624999999,8.986148442008279,0.012870073318481445
2,17,triangular,0.1,6424.267702436196,4690.321808510639,7.246598686101809,11425.559748953125,8515.237760416665,10.155694900544006,0.004923343658447266
2,17,bell,0.1,6424.267702436196,4690.321808510639,7.246598686101809,11425.559748953125,8515.237760416665,10.155694900544006,0.01707148551940918
2,17,gaussian,0.1,6424.267702436196,4690.321808510639,7.246598686101809,11425.559748953125,8515.237760416665,10.155694900544006,0.015165567398071289
4,17,bell,0.1,5436.221637051604,4085.7027553763446,6.972844431457009,11647.383698585425,8307.580468749997,9.703690142012972,0.031351566314697266
4,17,triangular,0.1,5436.221637051604,4085.7027553763446,6.972844431457009,11647.383698585425,8307.580468749997,9.703690142012972,0.01088261604309082
4,17,gaussian,0.1,5436.221637051604,4085.7027553763446,6.972844431457009,11647.383698585425,8307.580468749997,9.703690142012972,0.0271456241607666
1,7,trapezoidal,0.1,11212.836443023067,9162.230612244897,15.110781614842777,11759.534094732242,9010.088690476192,12.553132649493904,0.0029439926147460938
2,13,trapezoidal,0.1,8548.324456967137,6386.561620294597,11.582512487398025,11783.319854088131,8728.819551282051,9.837782759980398,0.004688739776611328
1,15,bell,0.1,8592.430315302037,6385.466969009826,9.649546376591719,11899.759160718497,7995.498214285716,8.795693525792835,0.010496854782104492
1,15,gaussian,0.1,8592.430315302037,6385.466969009826,9.649546376591719,11899.759160718497,7995.498214285716,8.795693525792835,0.010628461837768555
1,15,triangular,0.1,8592.430315302037,6385.466969009826,9.649546376591719,11899.759160718497,7995.498214285716,8.795693525792835,0.0035202503204345703
5,17,trapezoidal,0.1,4499.637052553135,3574.675262321144,6.673665456087345,12127.322338408649,8298.337499999996,9.31059223873268,0.015616416931152344
4,11,triangular,0.1,6962.999770720965,5696.976451612903,10.980404135424484,12371.171975897567,9764.754166666666,11.999372057632392,0.006484508514404297
4,11,bell,0.1,6962.999770720965,5696.976451612903,10.980404135424484,12371.171975897567,9764.754166666666,11.999372057632392,0.01896524429321289
4,11,gaussian,0.1,6962.999770720965,5696.976451612903,10.980404135424484,12371.171975897567,9764.754166666666,11.999372057632392,0.018047571182250977
2,7,trapezoidal,0.1,10977.250589848416,8961.07386018237,14.571891531441064,12375.701996978887,9497.041666666666,12.231948410880927,0.003385782241821289
3,15,gaussian,0.1,6366.695094796504,4907.689533995416,8.21647320214955,12376.03655068308,9399.555952380952,10.20900172006473,0.05030965805053711
3,15,bell,0.1,6366.695094796504,4907.689533995416,8.21647320214955,12376.03655068308,9399.555952380952,10.20900172006473,0.02280569076538086
3,15,triangular,0.1,6366.695094796504,4907.689533995416,8.21647320214955,12376.03655068308,9399.555952380952,10.20900172006473,0.008054018020629883
3,11,trapezoidal,0.1,7152.041413858303,5375.583519688867,9.038457266948454,12544.23674430024,9174.292803030303,10.384069112616963,0.006018400192260742
3,7,trapezoidal,0.1,10282.24256169597,8616.282582123758,14.7349895531587,12724.703765332857,9916.354166666666,14.531883569429827,0.004263639450073242
3,15,trapezoidal,0.1,5925.845369229544,4633.141069518715,8.367636317898947,12734.236507923566,9526.523333333333,10.781928608532597,0.008940935134887695
5,13,trapezoidal,0.1,6057.525300081075,4857.0686486486475,10.091248927746436,12776.02681961619,9616.7891025641,11.689456138234728,0.010904550552368164
2,15,trapezoidal,0.1,6768.096356298769,5071.178297872339,8.728174125594537,13036.949846920996,9253.761666666667,10.50083098467594,0.00532221794128418
4,15,triangular,0.1,5289.97859800877,4254.729493087558,7.697144913241992,13222.872613786023,9430.57648809524,10.265860951958928,0.009922266006469727
4,15,bell,0.1,5289.97859800877,4254.729493087558,7.697144913241992,13222.872613786023,9430.57648809524,10.265860951958928,0.026369094848632812
4,15,gaussian,0.1,5289.97859800877,4254.729493087558,7.697144913241992,13222.872613786023,9430.57648809524,10.265860951958928,0.02527594566345215
5,15,bell,0.1,5148.627578995446,4141.018378378378,7.472929301221204,13306.202105548497,9133.980654761906,9.983363333967153,0.03280377388000488
5,15,gaussian,0.1,5148.627578995446,4141.018378378378,7.472929301221204,13306.202105548497,9133.980654761906,9.983363333967153,0.03112006187438965
5,15,triangular,0.1,5148.627578995446,4141.018378378378,7.472929301221204,13306.202105548497,9133.980654761906,9.983363333967153,0.01742696762084961
2,11,trapezoidal,0.1,8430.280091437005,6238.040522243714,10.083250446515477,13471.315835339994,9716.365151515152,10.641653835159048,0.006584644317626953
1,5,trapezoidal,0.1,14121.53406307653,11556.33343915344,21.939228686480785,13708.981125909151,11453.48666666667,16.19097675453571,0.0031020641326904297
4,11,trapezoidal,0.1,6897.033031231188,5283.735092864125,9.212845312743896,13798.533112275549,9673.022348484847,10.62707910274238,0.008464813232421875
4,9,triangular,0.1,9775.575738873646,8039.881317204303,16.6888812267786,13863.40191326938,10770.019270833334,13.430373801280096,0.005889177322387695
4,9,gaussian,0.1,9775.575738873646,8039.881317204303,16.6888812267786,13863.40191326938,10770.019270833334,13.430373801280096,0.01543569564819336
4,9,bell,0.1,9775.575738873646,8039.881317204303,16.6888812267786,13863.40191326938,10770.019270833334,13.430373801280096,0.01495051383972168
2,5,trapezoidal,0.1,14233.29276984819,11703.53319148936,22.33286048292655,13886.804922721905,11694.86,16.78019994235056,0.003538370132446289
3,9,trapezoidal,0.1,8049.364590603403,6345.199465240641,11.207863809479965,14000.253979362895,9384.112499999997,11.154026599312065,0.00596308708190918
5,9,gaussian,0.1,9556.521855358213,7723.175135135136,16.21986845423172,14002.453965601959,10877.155208333334,13.476905025769362,0.021912813186645508
5,9,bell,0.1,9556.521855358213,7723.175135135136,16.21986845423172,14002.453965601959,10877.155208333334,13.476905025769362,0.020679473876953125
5,9,triangular,0.1,9556.521855358213,7723.175135135136,16.21986845423172,14002.453965601959,10877.155208333334,13.476905025769362,0.007503032684326172
4,15,trapezoidal,0.1,5228.1181292052615,4291.012043010752,8.068234428854765,14157.818152707476,9242.063333333334,10.34878374162671,0.010896921157836914
5,15,trapezoidal,0.1,5126.068191696454,4226.0014054054045,8.07973598520609,14315.382523528087,9384.655,10.32987762209849,0.012971878051757812
5,11,triangular,0.1,6678.885398575246,5630.96854054054,10.970900268050402,14366.09824136701,10965.88125,13.39262161740825,0.008836746215820312
5,11,bell,0.1,6678.885398575246,5630.96854054054,10.970900268050402,14366.09824136701,10965.88125,13.39262161740825,0.0242156982421875
5,11,gaussian,0.1,6678.885398575246,5630.96854054054,10.970900268050402,14366.09824136701,10965.88125,13.39262161740825,0.021682024002075195
4,9,trapezoidal,0.1,7590.7264465493745,6168.591397849463,11.059865408907159,14412.59212714123,10791.566666666666,12.661056956396042,0.006297588348388672
4,5,trapezoidal,0.1,13900.614367142969,11679.133978494623,22.44916855330606,14542.368835906113,12210.647500000001,17.240896150095008,0.0037126541137695312
1,7,triangular,0.1,16030.573879880492,13520.3873015873,30.06618987370675,14644.468726137977,11683.512499999997,18.31517234532916,0.003317117691040039
1,7,gaussian,0.1,16030.573879880492,13520.3873015873,30.06618987370675,14644.468726137977,11683.512499999997,18.31517234532916,0.005966663360595703
1,7,bell,0.1,16030.573879880492,13520.3873015873,30.06618987370675,14644.468726137977,11683.512499999997,18.31517234532916,0.007132053375244141
5,13,bell,0.1,6003.978579771196,4965.478378378379,9.295523628129079,14752.114883304303,10058.879166666664,10.871235424412832,0.03660297393798828
5,13,triangular,0.1,6003.978579771196,4965.478378378379,9.295523628129079,14752.114883304303,10058.879166666664,10.871235424412832,0.01056981086730957
5,13,gaussian,0.1,6003.978579771196,4965.478378378379,9.295523628129079,14752.114883304303,10058.879166666664,10.871235424412832,0.025968074798583984
4,13,gaussian,0.1,6250.95130139345,5139.9908602150535,9.533204615327753,14752.91398360704,10704.141666666663,11.59413797157595,0.022597312927246094
4,13,bell,0.1,6250.95130139345,5139.9908602150535,9.533204615327753,14752.91398360704,10704.141666666663,11.59413797157595,0.026790142059326172
4,13,triangular,0.1,6250.95130139345,5139.9908602150535,9.533204615327753,14752.91398360704,10704.141666666663,11.59413797157595,0.007768154144287109
3,5,trapezoidal,0.1,14296.605238894032,11855.95604278075,22.56468544995055,14854.039903693989,12508.505,17.56567638411766,0.004228830337524414
5,9,trapezoidal,0.1,7027.000569867554,5688.931351351352,10.66996306891589,15052.896337582348,10998.608333333335,12.804110175727388,0.00877690315246582
2,7,bell,0.1,16380.519978989503,13931.21223404255,30.504161517961098,15148.170511862423,12538.860416666665,19.19598832197625,0.008621454238891602
2,7,gaussian,0.1,16380.519978989503,13931.21223404255,30.504161517961098,15148.170511862423,12538.860416666665,19.19598832197625,0.00790262222290039
2,7,triangular,0.1,16380.519978989503,13931.21223404255,30.504161517961098,15148.170511862423,12538.860416666665,19.19598832197625,0.004048585891723633
5,11,trapezoidal,0.1,6310.240574788241,5146.08457002457,9.22482436145793,16244.179634431795,11574.904166666667,11.928823931661741,0.010698080062866211
5,5,trapezoidal,0.1,13601.962117513822,11451.115351351353,22.21101172292596,16417.971931877983,12710.645833333334,17.22277208952681,0.004270315170288086
3,7,gaussian,0.1,16264.64681407266,13864.46203208556,30.589853232027764,16714.76210394447,13320.714583333332,19.788618911595176,0.00919342041015625
3,7,triangular,0.1,16264.64681407266,13864.46203208556,30.589853232027764,16714.76210394447,13320.714583333332,19.788618911595176,0.003814220428466797
3,7,bell,0.1,16264.64681407266,13864.46203208556,30.589853232027764,16714.76210394447,13320.714583333332,19.788618911595176,0.009815216064453125
5,7,bell,0.1,15517.034298955867,12778.30432432432,29.291030178063632,16917.45561541638,13289.579166666663,19.680644449330774,0.017566204071044922
5,7,gaussian,0.1,15517.034298955867,12778.30432432432,29.291030178063632,16917.45561541638,13289.579166666663,19.680644449330774,0.023570537567138672
5,7,triangular,0.1,15517.034298955867,12778.30432432432,29.291030178063632,16917.45561541638,13289.579166666663,19.680644449330774,0.00505518913269043
4,7,trapezoidal,0.1,10218.246309278711,8473.251920122888,14.953304056015998,17339.760743640632,12477.384523809524,16.491477558734754,0.006496429443359375
5,17,triangular,0.1,4565.004301935361,3686.504256756757,6.646651037631118,17481.76021755993,11268.503385416667,11.82544106658676,0.01437687873840332
5,17,gaussian,0.1,4565.004301935361,3686.504256756757,6.646651037631118,17481.76021755993,11268.503385416667,11.82544106658676,0.039496660232543945
5,17,bell,0.1,4565.004301935361,3686.504256756757,6.646651037631118,17481.76021755993,11268.503385416667,11.82544106658676,0.03741598129272461
4,5,bell,0.1,16313.368586412265,13455.75940860215,24.00633217322266,17486.116308014076,14967.989583333334,21.626577516261513,0.009192705154418945
4,5,gaussian,0.1,16313.368586412265,13455.75940860215,24.00633217322266,17486.116308014076,14967.989583333334,21.626577516261513,0.008477449417114258
4,5,triangular,0.1,16313.368586412265,13455.75940860215,24.00633217322266,17486.116308014076,14967.989583333334,21.626577516261513,0.004295825958251953
3,5,bell,0.1,15879.085335539394,12956.95614973262,22.649443321783604,17596.254005364382,15120.034374999997,21.794175390673622,0.008844614028930664
3,5,triangular,0.1,15879.085335539394,12956.95614973262,22.649443321783604,17596.254005364382,15120.034374999997,21.794175390673622,0.0038061141967773438
3,5,gaussian,0.1,15879.085335539394,12956.95614973262,22.649443321783604,17596.254005364382,15120.034374999997,21.794175390673622,0.007848978042602539
2,5,triangular,0.1,15839.497808761593,12888.279521276594,22.7234960668071,17704.292191819848,15270.10833333333,21.90016506412735,0.0034971237182617188
1,5,bell,0.1,15833.253332091539,12890.5335978836,22.70720749985992,17704.292191819848,15270.10833333333,21.90016506412735,0.0054438114166259766
1,5,gaussian,0.1,15833.253332091539,12890.5335978836,22.70720749985992,17704.292191819848,15270.10833333333,21.90016506412735,0.004982471466064453
2,5,bell,0.1,15839.497808761593,12888.279521276594,22.7234960668071,17704.292191819848,15270.10833333333,21.90016506412735,0.006791830062866211
2,5,gaussian,0.1,15839.497808761593,12888.279521276594,22.7234960668071,17704.292191819848,15270.10833333333,21.90016506412735,0.006561756134033203
1,5,triangular,0.1,15833.253332091539,12890.5335978836,22.70720749985992,17704.292191819848,15270.10833333333,21.90016506412735,0.0030422210693359375
5,5,triangular,0.1,16022.327708340616,13359.08864864865,24.58155958295118,17892.025098063652,15497.423958333331,22.12500942644792,0.004792690277099609
5,5,gaussian,0.1,16022.327708340616,13359.08864864865,24.58155958295118,17892.025098063652,15497.423958333331,22.12500942644792,0.010848760604858398
5,5,bell,0.1,16022.327708340616,13359.08864864865,24.58155958295118,17892.025098063652,15497.423958333331,22.12500942644792,0.010720014572143555
4,7,triangular,0.1,15967.46779654188,13456.446774193544,30.203204299797008,18336.03890173211,14353.179166666663,20.522353849397483,0.00964665412902832
4,7,bell,0.1,15967.46779654188,13456.446774193544,30.203204299797008,18336.03890173211,14353.179166666663,20.522353849397483,0.014412641525268555
4,7,gaussian,0.1,15967.46779654188,13456.446774193544,30.203204299797008,18336.03890173211,14353.179166666663,20.522353849397483,0.01320505142211914
5,7,trapezoidal,0.1,10137.853582747573,8509.75637065637,15.338922097620285,19678.65651511464,14238.921428571426,18.117255604905825,0.006947755813598633
